Date, Open, High, Low, Close
01/02/76, 858.71, 858.71, 858.71, 858.71
12/31/75, 852.41, 852.41, 852.41, 852.41
12/30/75, 852.41, 852.41, 852.41, 852.41
12/29/75, 856.66, 856.66, 856.66, 856.66
12/26/75, 859.81, 859.81, 859.81, 859.81
12/24/75, 851.94, 851.94, 851.94, 851.94
12/23/75, 843.75, 843.75, 843.75, 843.75
12/22/75, 838.63, 838.63, 838.63, 838.63
12/19/75, 844.38, 844.38, 844.38, 844.38
12/18/75, 852.09, 852.09, 852.09, 852.09
12/17/75, 846.27, 846.27, 846.27, 846.27
12/16/75, 844.30, 844.30, 844.30, 844.30
12/15/75, 836.59, 836.59, 836.59, 836.59
12/12/75, 832.81, 832.81, 832.81, 832.81
12/11/75, 832.73, 832.73, 832.73, 832.73
12/10/75, 833.99, 833.99, 833.99, 833.99
12/09/75, 824.15, 824.15, 824.15, 824.15
12/08/75, 821.63, 821.63, 821.63, 821.63
12/05/75, 818.80, 818.80, 818.80, 818.80
12/04/75, 829.11, 829.11, 829.11, 829.11
12/03/75, 825.49, 825.49, 825.49, 825.49
12/02/75, 843.20, 843.20, 843.20, 843.20
12/01/75, 856.34, 856.34, 856.34, 856.34
11/28/75, 860.67, 860.67, 860.67, 860.67
11/26/75, 858.55, 858.55, 858.55, 858.55
11/25/75, 855.40, 855.40, 855.40, 855.40
11/24/75, 845.64, 845.64, 845.64, 845.64
11/21/75, 840.76, 840.76, 840.76, 840.76
11/20/75, 843.51, 843.51, 843.51, 843.51
11/19/75, 848.24, 848.24, 848.24, 848.24
11/18/75, 855.24, 855.24, 855.24, 855.24
11/17/75, 856.66, 856.66, 856.66, 856.66
11/14/75, 853.67, 853.67, 853.67, 853.67
11/13/75, 851.23, 851.23, 851.23, 851.23
11/12/75, 852.25, 852.25, 852.25, 852.25
11/11/75, 838.55, 838.55, 838.55, 838.55
11/10/75, 835.48, 835.48, 835.48, 835.48
11/07/75, 835.80, 835.80, 835.80, 835.80
11/06/75, 840.92, 840.92, 840.92, 840.92
11/05/75, 836.27, 836.27, 836.27, 836.27
11/04/75, 830.13, 830.13, 830.13, 830.13
11/03/75, 825.72, 825.72, 825.72, 825.72
10/31/75, 836.04, 836.04, 836.04, 836.04
10/30/75, 839.42, 839.42, 839.42, 839.42
10/29/75, 838.63, 838.63, 838.63, 838.63
10/28/75, 851.46, 851.46, 851.46, 851.46
10/27/75, 838.48, 838.48, 838.48, 838.48
10/24/75, 840.52, 840.52, 840.52, 840.52
10/23/75, 855.16, 855.16, 855.16, 855.16
10/22/75, 849.57, 849.57, 849.57, 849.57
10/21/75, 846.82, 846.82, 846.82, 846.82
10/20/75, 842.25, 842.25, 842.25, 842.25
10/17/75, 832.18, 832.18, 832.18, 832.18
10/16/75, 837.85, 837.85, 837.85, 837.85
10/15/75, 837.22, 837.22, 837.22, 837.22
10/14/75, 835.25, 835.25, 835.25, 835.25
10/13/75, 837.77, 837.77, 837.77, 837.77
10/10/75, 823.91, 823.91, 823.91, 823.91
10/09/75, 824.54, 824.54, 824.54, 824.54
10/08/75, 823.91, 823.91, 823.91, 823.91
10/07/75, 816.51, 816.51, 816.51, 816.51
10/06/75, 819.66, 819.66, 819.66, 819.66
10/03/75, 813.21, 813.21, 813.21, 813.21
10/02/75, 794.55, 794.55, 794.55, 794.55
10/01/75, 784.16, 784.16, 784.16, 784.16
09/30/75, 793.88, 793.88, 793.88, 793.88
09/29/75, 805.23, 805.23, 805.23, 805.23
09/26/75, 818.60, 818.60, 818.60, 818.60
09/25/75, 820.24, 820.24, 820.24, 820.24
09/24/75, 826.19, 826.19, 826.19, 826.19
09/23/75, 819.85, 819.85, 819.85, 819.85
09/22/75, 820.40, 820.40, 820.40, 820.40
09/19/75, 829.79, 829.79, 829.79, 829.79
09/18/75, 814.61, 814.61, 814.61, 814.61
09/17/75, 799.05, 799.05, 799.05, 799.05
09/16/75, 795.13, 795.13, 795.13, 795.13
09/15/75, 803.19, 803.19, 803.19, 803.19
09/12/75, 809.23, 809.23, 809.23, 809.23
09/11/75, 812.66, 812.66, 812.66, 812.66
09/10/75, 817.66, 817.66, 817.66, 817.66
09/09/75, 827.75, 827.75, 827.75, 827.75
09/08/75, 840.11, 840.11, 840.11, 840.11
09/05/75, 835.97, 835.97, 835.97, 835.97
09/04/75, 838.31, 838.31, 838.31, 838.31
09/03/75, 832.29, 832.29, 832.29, 832.29
09/02/75, 823.69, 823.69, 823.69, 823.69
08/29/75, 835.34, 835.34, 835.34, 835.34
08/28/75, 829.47, 829.47, 829.47, 829.47
08/27/75, 807.20, 807.20, 807.20, 807.20
08/26/75, 803.11, 803.11, 803.11, 803.11
08/25/75, 812.34, 812.34, 812.34, 812.34
08/22/75, 804.76, 804.76, 804.76, 804.76
08/21/75, 791.69, 791.69, 791.69, 791.69
08/20/75, 793.26, 793.26, 793.26, 793.26
08/19/75, 808.51, 808.51, 808.51, 808.51
08/18/75, 822.75, 822.75, 822.75, 822.75
08/15/75, 825.64, 825.64, 825.64, 825.64
08/14/75, 817.04, 817.04, 817.04, 817.04
08/13/75, 820.56, 820.56, 820.56, 820.56
08/12/75, 828.54, 828.54, 828.54, 828.54
08/11/75, 823.76, 823.76, 823.76, 823.76
08/08/75, 817.74, 817.74, 817.74, 817.74
08/07/75, 815.79, 815.79, 815.79, 815.79
08/06/75, 813.67, 813.67, 813.67, 813.67
08/05/75, 810.15, 810.15, 810.15, 810.15
08/04/75, 818.05, 818.05, 818.05, 818.05
08/01/75, 826.50, 826.50, 826.50, 826.50
07/31/75, 831.51, 831.51, 831.51, 831.51
07/30/75, 831.66, 831.66, 831.66, 831.66
07/29/75, 824.86, 824.86, 824.86, 824.86
07/28/75, 827.83, 827.83, 827.83, 827.83
07/25/75, 834.09, 834.09, 834.09, 834.09
07/24/75, 840.27, 840.27, 840.27, 840.27
07/23/75, 836.67, 836.67, 836.67, 836.67
07/22/75, 846.76, 846.76, 846.76, 846.76
07/21/75, 854.74, 854.74, 854.74, 854.74
07/18/75, 862.41, 862.41, 862.41, 862.41
07/17/75, 864.28, 864.28, 864.28, 864.28
07/16/75, 872.11, 872.11, 872.11, 872.11
07/15/75, 881.81, 881.81, 881.81, 881.81
07/14/75, 875.86, 875.86, 875.86, 875.86
07/11/75, 871.09, 871.09, 871.09, 871.09
07/10/75, 871.87, 871.87, 871.87, 871.87
07/09/75, 871.87, 871.87, 871.87, 871.87
07/08/75, 857.79, 857.79, 857.79, 857.79
07/07/75, 861.08, 861.08, 861.08, 861.08
07/03/75, 871.79, 871.79, 871.79, 871.79
07/02/75, 870.38, 870.38, 870.38, 870.38
07/01/75, 877.42, 877.42, 877.42, 877.42
06/30/75, 878.99, 878.99, 878.99, 878.99
06/27/75, 873.12, 873.12, 873.12, 873.12
06/26/75, 874.14, 874.14, 874.14, 874.14
06/25/75, 872.73, 872.73, 872.73, 872.73
06/24/75, 869.06, 869.06, 869.06, 869.06
06/23/75, 864.83, 864.83, 864.83, 864.83
06/20/75, 855.44, 855.44, 855.44, 855.44
06/19/75, 845.35, 845.35, 845.35, 845.35
06/18/75, 827.83, 827.83, 827.83, 827.83
06/17/75, 828.61, 828.61, 828.61, 828.61
06/16/75, 834.56, 834.56, 834.56, 834.56
06/13/75, 824.47, 824.47, 824.47, 824.47
06/12/75, 819.31, 819.31, 819.31, 819.31
06/11/75, 824.55, 824.55, 824.55, 824.55
06/10/75, 822.12, 822.12, 822.12, 822.12
06/09/75, 830.10, 830.10, 830.10, 830.10
06/06/75, 839.64, 839.64, 839.64, 839.64
06/05/75, 842.15, 842.15, 842.15, 842.15
06/04/75, 839.96, 839.96, 839.96, 839.96
06/03/75, 846.14, 846.14, 846.14, 846.14
06/02/75, 846.61, 846.61, 846.61, 846.61
05/30/75, 832.29, 832.29, 832.29, 832.29
05/29/75, 815.00, 815.00, 815.00, 815.00
05/28/75, 817.04, 817.04, 817.04, 817.04
05/27/75, 826.11, 826.11, 826.11, 826.11
05/23/75, 831.90, 831.90, 831.90, 831.90
05/22/75, 818.91, 818.91, 818.91, 818.91
05/21/75, 818.68, 818.68, 818.68, 818.68
05/20/75, 830.49, 830.49, 830.49, 830.49
05/19/75, 837.69, 837.69, 837.69, 837.69
05/16/75, 837.61, 837.61, 837.61, 837.61
05/15/75, 848.80, 848.80, 848.80, 848.80
05/14/75, 858.73, 858.73, 858.73, 858.73
05/13/75, 850.13, 850.13, 850.13, 850.13
05/12/75, 847.47, 847.47, 847.47, 847.47
05/09/75, 850.13, 850.13, 850.13, 850.13
05/08/75, 840.50, 840.50, 840.50, 840.50
05/07/75, 836.44, 836.44, 836.44, 836.44
05/06/75, 834.72, 834.72, 834.72, 834.72
05/05/75, 855.60, 855.60, 855.60, 855.60
05/02/75, 848.48, 848.48, 848.48, 848.48
05/01/75, 830.96, 830.96, 830.96, 830.96
04/30/75, 821.34, 821.34, 821.34, 821.34
04/29/75, 803.04, 803.04, 803.04, 803.04
04/28/75, 810.00, 810.00, 810.00, 810.00
04/25/75, 811.80, 811.80, 811.80, 811.80
04/24/75, 803.66, 803.66, 803.66, 803.66
04/23/75, 802.49, 802.49, 802.49, 802.49
04/22/75, 814.14, 814.14, 814.14, 814.14
04/21/75, 815.86, 815.86, 815.86, 815.86
04/18/75, 808.43, 808.43, 808.43, 808.43
04/17/75, 819.46, 819.46, 819.46, 819.46
04/16/75, 815.71, 815.71, 815.71, 815.71
04/15/75, 815.08, 815.08, 815.08, 815.08
04/14/75, 806.95, 806.95, 806.95, 806.95
04/11/75, 789.50, 789.50, 789.50, 789.50
04/10/75, 781.29, 781.29, 781.29, 781.29
04/09/75, 767.99, 767.99, 767.99, 767.99
04/08/75, 749.22, 749.22, 749.22, 749.22
04/07/75, 742.88, 742.88, 742.88, 742.88
04/04/75, 747.26, 747.26, 747.26, 747.26
04/03/75, 752.19, 752.19, 752.19, 752.19
04/02/75, 760.56, 760.56, 760.56, 760.56
04/01/75, 761.58, 761.58, 761.58, 761.58
03/31/75, 768.15, 768.15, 768.15, 768.15
03/27/75, 770.26, 770.26, 770.26, 770.26
03/26/75, 766.19, 766.19, 766.19, 766.19
03/25/75, 747.89, 747.89, 747.89, 747.89
03/24/75, 743.43, 743.43, 743.43, 743.43
03/21/75, 763.06, 763.06, 763.06, 763.06
03/20/75, 764.00, 764.00, 764.00, 764.00
03/19/75, 769.48, 769.48, 769.48, 769.48
03/18/75, 779.41, 779.41, 779.41, 779.41
03/17/75, 786.53, 786.53, 786.53, 786.53
03/14/75, 773.47, 773.47, 773.47, 773.47
03/13/75, 762.98, 762.98, 762.98, 762.98
03/12/75, 763.69, 763.69, 763.69, 763.69
03/11/75, 770.89, 770.89, 770.89, 770.89
03/10/75, 776.13, 776.13, 776.13, 776.13
03/07/75, 770.10, 770.10, 770.10, 770.10
03/06/75, 761.81, 761.81, 761.81, 761.81
03/05/75, 752.82, 752.82, 752.82, 752.82
03/04/75, 757.74, 757.74, 757.74, 757.74
03/03/75, 753.13, 753.13, 753.13, 753.13
02/28/75, 739.05, 739.05, 739.05, 739.05
02/27/75, 731.15, 731.15, 731.15, 731.15
02/26/75, 728.10, 728.10, 728.10, 728.10
02/25/75, 719.18, 719.18, 719.18, 719.18
02/24/75, 736.94, 736.94, 736.94, 736.94
02/21/75, 749.77, 749.77, 749.77, 749.77
02/20/75, 745.38, 745.38, 745.38, 745.38
02/19/75, 736.39, 736.39, 736.39, 736.39
02/18/75, 731.30, 731.30, 731.30, 731.30
02/14/75, 734.20, 734.20, 734.20, 734.20
02/13/75, 726.92, 726.92, 726.92, 726.92
02/12/75, 715.03, 715.03, 715.03, 715.03
02/11/75, 707.60, 707.60, 707.60, 707.60
02/10/75, 708.39, 708.39, 708.39, 708.39
02/07/75, 711.91, 711.91, 711.91, 711.91
02/06/75, 714.17, 714.17, 714.17, 714.17
02/05/75, 717.85, 717.85, 717.85, 717.85
02/04/75, 708.07, 708.07, 708.07, 708.07
02/03/75, 711.44, 711.44, 711.44, 711.44
01/31/75, 703.69, 703.69, 703.69, 703.69
01/30/75, 696.42, 696.42, 696.42, 696.42
01/29/75, 705.96, 705.96, 705.96, 705.96
01/28/75, 694.77, 694.77, 694.77, 694.77
01/27/75, 692.66, 692.66, 692.66, 692.66
01/24/75, 666.61, 666.61, 666.61, 666.61
01/23/75, 656.76, 656.76, 656.76, 656.76
01/22/75, 652.61, 652.61, 652.61, 652.61
01/21/75, 641.90, 641.90, 641.90, 641.90
01/20/75, 647.45, 647.45, 647.45, 647.45
01/17/75, 644.63, 644.63, 644.63, 644.63
01/16/75, 655.74, 655.74, 655.74, 655.74
01/15/75, 653.39, 653.39, 653.39, 653.39
01/14/75, 648.70, 648.70, 648.70, 648.70
01/13/75, 654.18, 654.18, 654.18, 654.18
01/10/75, 658.79, 658.79, 658.79, 658.79
01/09/75, 645.26, 645.26, 645.26, 645.26
01/08/75, 635.40, 635.40, 635.40, 635.40
01/07/75, 641.19, 641.19, 641.19, 641.19
01/06/75, 637.20, 637.20, 637.20, 637.20
01/03/75, 634.54, 634.54, 634.54, 634.54
01/02/75, 632.04, 632.04, 632.04, 632.04
12/31/74, 616.24, 616.24, 616.24, 616.24
12/30/74, 603.25, 603.25, 603.25, 603.25
12/27/74, 602.16, 602.16, 602.16, 602.16
12/26/74, 604.74, 604.74, 604.74, 604.74
12/24/74, 598.40, 598.40, 598.40, 598.40
12/23/74, 589.64, 589.64, 589.64, 589.64
12/20/74, 598.48, 598.48, 598.48, 598.48
12/19/74, 604.43, 604.43, 604.43, 604.43
12/18/74, 603.49, 603.49, 603.49, 603.49
12/17/74, 597.54, 597.54, 597.54, 597.54
12/16/74, 586.83, 586.83, 586.83, 586.83
12/13/74, 592.77, 592.77, 592.77, 592.77
12/12/74, 596.37, 596.37, 596.37, 596.37
12/11/74, 595.35, 595.35, 595.35, 595.35
12/10/74, 593.87, 593.87, 593.87, 593.87
12/09/74, 579.94, 579.94, 579.94, 579.94
12/06/74, 577.60, 577.60, 577.60, 577.60
12/05/74, 587.06, 587.06, 587.06, 587.06
12/04/74, 598.64, 598.64, 598.64, 598.64
12/03/74, 596.61, 596.61, 596.61, 596.61
12/02/74, 603.02, 603.02, 603.02, 603.02
11/29/74, 618.66, 618.66, 618.66, 618.66
11/27/74, 619.29, 619.29, 619.29, 619.29
11/26/74, 617.26, 617.26, 617.26, 617.26
11/25/74, 611.94, 611.94, 611.94, 611.94
11/22/74, 615.30, 615.30, 615.30, 615.30
11/21/74, 608.57, 608.57, 608.57, 608.57
11/20/74, 609.59, 609.59, 609.59, 609.59
11/19/74, 614.05, 614.05, 614.05, 614.05
11/18/74, 624.92, 624.92, 624.92, 624.92
11/15/74, 647.61, 647.61, 647.61, 647.61
11/14/74, 658.40, 658.40, 658.40, 658.40
11/13/74, 659.18, 659.18, 659.18, 659.18
11/12/74, 659.18, 659.18, 659.18, 659.18
11/11/74, 672.64, 672.64, 672.64, 672.64
11/08/74, 667.16, 667.16, 667.16, 667.16
11/07/74, 671.93, 671.93, 671.93, 671.93
11/06/74, 669.12, 669.12, 669.12, 669.12
11/05/74, 674.75, 674.75, 674.75, 674.75
11/04/74, 657.23, 657.23, 657.23, 657.23
11/01/74, 665.28, 665.28, 665.28, 665.28
10/31/74, 665.52, 665.52, 665.52, 665.52
10/30/74, 673.03, 673.03, 673.03, 673.03
10/29/74, 659.34, 659.34, 659.34, 659.34
10/28/74, 633.84, 633.84, 633.84, 633.84
10/25/74, 636.19, 636.19, 636.19, 636.19
10/24/74, 636.26, 636.26, 636.26, 636.26
10/23/74, 645.03, 645.03, 645.03, 645.03
10/22/74, 662.86, 662.86, 662.86, 662.86
10/21/74, 669.82, 669.82, 669.82, 669.82
10/18/74, 654.88, 654.88, 654.88, 654.88
10/17/74, 651.44, 651.44, 651.44, 651.44
10/16/74, 642.29, 642.29, 642.29, 642.29
10/15/74, 658.40, 658.40, 658.40, 658.40
10/14/74, 673.50, 673.50, 673.50, 673.50
10/11/74, 658.17, 658.17, 658.17, 658.17
10/10/74, 648.08, 648.08, 648.08, 648.08
10/09/74, 631.02, 631.02, 631.02, 631.02
10/08/74, 602.63, 602.63, 602.63, 602.63
10/07/74, 607.56, 607.56, 607.56, 607.56
10/04/74, 584.56, 584.56, 584.56, 584.56
10/03/74, 587.61, 587.61, 587.61, 587.61
10/02/74, 601.53, 601.53, 601.53, 601.53
10/01/74, 604.82, 604.82, 604.82, 604.82
09/30/74, 607.87, 607.87, 607.87, 607.87
09/27/74, 621.95, 621.95, 621.95, 621.95
09/26/74, 637.98, 637.98, 637.98, 637.98
09/25/74, 649.95, 649.95, 649.95, 649.95
09/24/74, 654.10, 654.10, 654.10, 654.10
09/23/74, 663.72, 663.72, 663.72, 663.72
09/20/74, 670.76, 670.76, 670.76, 670.76
09/19/74, 674.05, 674.05, 674.05, 674.05
09/18/74, 651.91, 651.91, 651.91, 651.91
09/17/74, 648.78, 648.78, 648.78, 648.78
09/16/74, 639.79, 639.79, 639.79, 639.79
09/13/74, 627.19, 627.19, 627.19, 627.19
09/12/74, 641.74, 641.74, 641.74, 641.74
09/11/74, 654.72, 654.72, 654.72, 654.72
09/10/74, 658.17, 658.17, 658.17, 658.17
09/09/74, 662.94, 662.94, 662.94, 662.94
09/06/74, 677.88, 677.88, 677.88, 677.88
09/05/74, 670.76, 670.76, 670.76, 670.76
09/04/74, 648.00, 648.00, 648.00, 648.00
09/03/74, 663.33, 663.33, 663.33, 663.33
08/30/74, 678.58, 678.58, 678.58, 678.58
08/29/74, 656.84, 656.84, 656.84, 656.84
08/28/74, 666.61, 666.61, 666.61, 666.61
08/27/74, 671.54, 671.54, 671.54, 671.54
08/26/74, 688.13, 688.13, 688.13, 688.13
08/23/74, 686.80, 686.80, 686.80, 686.80
08/22/74, 704.63, 704.63, 704.63, 704.63
08/21/74, 711.59, 711.59, 711.59, 711.59
08/20/74, 726.85, 726.85, 726.85, 726.85
08/19/74, 721.84, 721.84, 721.84, 721.84
08/16/74, 731.54, 731.54, 731.54, 731.54
08/15/74, 737.88, 737.88, 737.88, 737.88
08/14/74, 740.54, 740.54, 740.54, 740.54
08/13/74, 756.44, 756.44, 756.44, 756.44
08/12/74, 767.29, 767.29, 767.29, 767.29
08/09/74, 777.30, 777.30, 777.30, 777.30
08/08/74, 784.89, 784.89, 784.89, 784.89
08/07/74, 797.56, 797.56, 797.56, 797.56
08/06/74, 773.78, 773.78, 773.78, 773.78
08/05/74, 760.40, 760.40, 760.40, 760.40
08/02/74, 752.58, 752.58, 752.58, 752.58
08/01/74, 751.10, 751.10, 751.10, 751.10
07/31/74, 757.43, 757.43, 757.43, 757.43
07/30/74, 765.57, 765.57, 765.57, 765.57
07/29/74, 770.89, 770.89, 770.89, 770.89
07/26/74, 784.57, 784.57, 784.57, 784.57
07/25/74, 795.68, 795.68, 795.68, 795.68
07/24/74, 805.77, 805.77, 805.77, 805.77
07/23/74, 797.72, 797.72, 797.72, 797.72
07/22/74, 790.36, 790.36, 790.36, 790.36
07/19/74, 787.94, 787.94, 787.94, 787.94
07/18/74, 789.19, 789.19, 789.19, 789.19
07/17/74, 784.97, 784.97, 784.97, 784.97
07/16/74, 775.97, 775.97, 775.97, 775.97
07/15/74, 786.61, 786.61, 786.61, 786.61
07/12/74, 787.23, 787.23, 787.23, 787.23
07/11/74, 759.62, 759.62, 759.62, 759.62
07/10/74, 762.12, 762.12, 762.12, 762.12
07/09/74, 772.29, 772.29, 772.29, 772.29
07/08/74, 770.57, 770.57, 770.57, 770.57
07/05/74, 791.77, 791.77, 791.77, 791.77
07/03/74, 792.87, 792.87, 792.87, 792.87
07/02/74, 790.68, 790.68, 790.68, 790.68
07/01/74, 806.24, 806.24, 806.24, 806.24
06/28/74, 802.41, 802.41, 802.41, 802.41
06/27/74, 803.66, 803.66, 803.66, 803.66
06/26/74, 816.96, 816.96, 816.96, 816.96
06/25/74, 828.85, 828.85, 828.85, 828.85
06/24/74, 816.33, 816.33, 816.33, 816.33
06/21/74, 815.39, 815.39, 815.39, 815.39
06/20/74, 820.79, 820.79, 820.79, 820.79
06/19/74, 826.11, 826.11, 826.11, 826.11
06/18/74, 830.26, 830.26, 830.26, 830.26
06/17/74, 833.23, 833.23, 833.23, 833.23
06/14/74, 843.09, 843.09, 843.09, 843.09
06/13/74, 852.08, 852.08, 852.08, 852.08
06/12/74, 848.56, 848.56, 848.56, 848.56
06/11/74, 852.08, 852.08, 852.08, 852.08
06/10/74, 859.67, 859.67, 859.67, 859.67
06/07/74, 853.72, 853.72, 853.72, 853.72
06/06/74, 845.35, 845.35, 845.35, 845.35
06/05/74, 830.18, 830.18, 830.18, 830.18
06/04/74, 828.69, 828.69, 828.69, 828.69
06/03/74, 821.26, 821.26, 821.26, 821.26
05/31/74, 802.17, 802.17, 802.17, 802.17
05/30/74, 803.58, 803.58, 803.58, 803.58
05/29/74, 795.37, 795.37, 795.37, 795.37
05/28/74, 814.30, 814.30, 814.30, 814.30
05/24/74, 816.65, 816.65, 816.65, 816.65
05/23/74, 805.23, 805.23, 805.23, 805.23
05/22/74, 802.57, 802.57, 802.57, 802.57
05/21/74, 809.53, 809.53, 809.53, 809.53
05/20/74, 812.42, 812.42, 812.42, 812.42
05/17/74, 818.84, 818.84, 818.84, 818.84
05/16/74, 835.34, 835.34, 835.34, 835.34
05/15/74, 846.06, 846.06, 846.06, 846.06
05/14/74, 847.86, 847.86, 847.86, 847.86
05/13/74, 845.59, 845.59, 845.59, 845.59
05/10/74, 850.44, 850.44, 850.44, 850.44
05/09/74, 865.77, 865.77, 865.77, 865.77
05/08/74, 850.99, 850.99, 850.99, 850.99
05/07/74, 847.15, 847.15, 847.15, 847.15
05/06/74, 844.88, 844.88, 844.88, 844.88
05/03/74, 845.90, 845.90, 845.90, 845.90
05/02/74, 851.06, 851.06, 851.06, 851.06
05/01/74, 853.88, 853.88, 853.88, 853.88
04/30/74, 836.75, 836.75, 836.75, 836.75
04/29/74, 835.42, 835.42, 835.42, 835.42
04/26/74, 834.64, 834.64, 834.64, 834.64
04/25/74, 827.68, 827.68, 827.68, 827.68
04/24/74, 832.37, 832.37, 832.37, 832.37
04/23/74, 845.98, 845.98, 845.98, 845.98
04/22/74, 858.57, 858.57, 858.57, 858.57
04/19/74, 859.90, 859.90, 859.90, 859.90
04/18/74, 869.92, 869.92, 869.92, 869.92
04/17/74, 867.41, 867.41, 867.41, 867.41
04/16/74, 861.23, 861.23, 861.23, 861.23
04/15/74, 843.79, 843.79, 843.79, 843.79
04/11/74, 844.81, 844.81, 844.81, 844.81
04/10/74, 843.71, 843.71, 843.71, 843.71
04/09/74, 846.84, 846.84, 846.84, 846.84
04/08/74, 839.96, 839.96, 839.96, 839.96
04/05/74, 847.54, 847.54, 847.54, 847.54
04/04/74, 858.89, 858.89, 858.89, 858.89
04/03/74, 858.03, 858.03, 858.03, 858.03
04/02/74, 846.61, 846.61, 846.61, 846.61
04/01/74, 843.48, 843.48, 843.48, 843.48
03/29/74, 846.68, 846.68, 846.68, 846.68
03/28/74, 854.35, 854.35, 854.35, 854.35
03/27/74, 871.17, 871.17, 871.17, 871.17
03/26/74, 883.68, 883.68, 883.68, 883.68
03/25/74, 881.02, 881.02, 881.02, 881.02
03/22/74, 878.13, 878.13, 878.13, 878.13
03/21/74, 875.47, 875.47, 875.47, 875.47
03/20/74, 872.34, 872.34, 872.34, 872.34
03/19/74, 867.57, 867.57, 867.57, 867.57
03/18/74, 874.22, 874.22, 874.22, 874.22
03/15/74, 887.83, 887.83, 887.83, 887.83
03/14/74, 889.78, 889.78, 889.78, 889.78
03/13/74, 891.66, 891.66, 891.66, 891.66
03/12/74, 887.12, 887.12, 887.12, 887.12
03/11/74, 888.45, 888.45, 888.45, 888.45
03/08/74, 878.05, 878.05, 878.05, 878.05
03/07/74, 869.06, 869.06, 869.06, 869.06
03/06/74, 879.85, 879.85, 879.85, 879.85
03/05/74, 872.42, 872.42, 872.42, 872.42
03/04/74, 853.18, 853.18, 853.18, 853.18
03/01/74, 851.92, 851.92, 851.92, 851.92
02/28/74, 860.53, 860.53, 860.53, 860.53
02/27/74, 863.42, 863.42, 863.42, 863.42
02/26/74, 859.51, 859.51, 859.51, 859.51
02/25/74, 851.38, 851.38, 851.38, 851.38
02/22/74, 855.99, 855.99, 855.99, 855.99
02/21/74, 846.84, 846.84, 846.84, 846.84
02/20/74, 831.04, 831.04, 831.04, 831.04
02/19/74, 819.54, 819.54, 819.54, 819.54
02/15/74, 820.32, 820.32, 820.32, 820.32
02/14/74, 809.92, 809.92, 809.92, 809.92
02/13/74, 806.87, 806.87, 806.87, 806.87
02/12/74, 806.63, 806.63, 806.63, 806.63
02/11/74, 803.90, 803.90, 803.90, 803.90
02/08/74, 820.40, 820.40, 820.40, 820.40
02/07/74, 828.46, 828.46, 828.46, 828.46
02/06/74, 824.62, 824.62, 824.62, 824.62
02/05/74, 820.64, 820.64, 820.64, 820.64
02/04/74, 821.50, 821.50, 821.50, 821.50
02/01/74, 843.94, 843.94, 843.94, 843.94
01/31/74, 855.55, 855.55, 855.55, 855.55
01/30/74, 862.32, 862.32, 862.32, 862.32
01/29/74, 852.32, 852.32, 852.32, 852.32
01/28/74, 853.01, 853.01, 853.01, 853.01
01/25/74, 859.39, 859.39, 859.39, 859.39
01/24/74, 863.08, 863.08, 863.08, 863.08
01/23/74, 871.00, 871.00, 871.00, 871.00
01/22/74, 863.47, 863.47, 863.47, 863.47
01/21/74, 854.63, 854.63, 854.63, 854.63
01/18/74, 855.47, 855.47, 855.47, 855.47
01/17/74, 872.16, 872.16, 872.16, 872.16
01/16/74, 856.09, 856.09, 856.09, 856.09
01/15/74, 846.40, 846.40, 846.40, 846.40
01/14/74, 840.18, 840.18, 840.18, 840.18
01/11/74, 841.48, 841.48, 841.48, 841.48
01/10/74, 823.11, 823.11, 823.11, 823.11
01/09/74, 834.79, 834.79, 834.79, 834.79
01/08/74, 861.78, 861.78, 861.78, 861.78
01/07/74, 876.85, 876.85, 876.85, 876.85
01/04/74, 880.23, 880.23, 880.23, 880.23
01/03/74, 880.69, 880.69, 880.69, 880.69
01/02/74, 855.32, 855.32, 855.32, 855.32
12/31/73, 850.86, 850.86, 850.86, 850.86
12/28/73, 848.02, 848.02, 848.02, 848.02
12/27/73, 851.01, 851.01, 851.01, 851.01
12/26/73, 837.56, 837.56, 837.56, 837.56
12/24/73, 814.81, 814.81, 814.81, 814.81
12/21/73, 818.73, 818.73, 818.73, 818.73
12/20/73, 828.11, 828.11, 828.11, 828.11
12/19/73, 829.57, 829.57, 829.57, 829.57
12/18/73, 829.49, 829.49, 829.49, 829.49
12/17/73, 811.12, 811.12, 811.12, 811.12
12/14/73, 815.65, 815.65, 815.65, 815.65
12/13/73, 800.43, 800.43, 800.43, 800.43
12/12/73, 810.73, 810.73, 810.73, 810.73
12/11/73, 834.18, 834.18, 834.18, 834.18
12/10/73, 851.14, 851.14, 851.14, 851.14
12/07/73, 838.05, 838.05, 838.05, 838.05
12/06/73, 814.12, 814.12, 814.12, 814.12
12/05/73, 788.31, 788.31, 788.31, 788.31
12/04/73, 803.21, 803.21, 803.21, 803.21
12/03/73, 806.52, 806.52, 806.52, 806.52
11/30/73, 822.25, 822.25, 822.25, 822.25
11/29/73, 835.11, 835.11, 835.11, 835.11
11/28/73, 839.78, 839.78, 839.78, 839.78
11/27/73, 817.73, 817.73, 817.73, 817.73
11/26/73, 824.95, 824.95, 824.95, 824.95
11/23/73, 854.00, 854.00, 854.00, 854.00
11/21/73, 854.98, 854.98, 854.98, 854.98
11/20/73, 844.90, 844.90, 844.90, 844.90
11/19/73, 862.66, 862.66, 862.66, 862.66
11/16/73, 891.33, 891.33, 891.33, 891.33
