,Date,MT Close, Open, High, Low,WSJ Close,Open,High,Low,Yahoo Close,Volume,Close
23569,2001-12-24,10035.34,10036.59,10114.91,9987.39,10035.34,10036.589844,10072.910156,10034.44043,10035.339844,63010000.0,10035.339844
23570,2001-12-26,10088.14,10035.55,10203.28,10014.1,10088.14,10035.549805,10169.089844,10034.929688,10088.139648,125890000.0,10088.139648
23571,2001-12-27,10131.31,10088.71,10187.71,10036.1,10131.31,10088.709961,10147.230469,10080.870117,10131.30957,132950000.0,10131.30957
23572,2001-12-28,10136.99,10133.94,10220.78,10067.17,10136.99,10133.94043,10184.450195,10109.860352,10136.990234,136950000.0,10136.990234
23573,2001-12-31,10021.57,10136.36,10178.71,10002.96,10021.5,10136.360352,10137.610352,10019.150391,10021.570313,146900000.0,10021.570313
23574,2002-01-02,10073.4,10021.71,10125.85,9889.69,10073.4,10021.709961,10074.019531,9935.700195,10073.400391,203990000.0,10073.400391
23575,2002-01-03,10172.14,10073.88,10227.36,10002.54,10172.14,10073.879883,10174.009766,10051.950195,10172.139648,275020000.0,10172.139648
23576,2002-01-04,10259.74,10176.84,10341.87,10132.14,10259.74,10176.839844,10283.669922,10174.839844,10259.740234,239480000.0,10259.740234
23577,2002-01-07,10197.05,10261.33,10345.4,10137.61,10197.05,10261.330078,10300.150391,10188.120117,10197.049805,225880000.0,10197.049805
23578,2002-01-08,10150.55,10195.76,10270.53,10063.43,10150.55,10195.759766,10211.230469,10121.349609,10150.549805,193640000.0,10150.549805
23579,2002-01-09,10094.09,10153.18,10311.98,10049.25,10094.09,10153.179688,10270.879883,10069.450195,10094.089844,247850000.0,10094.089844
23580,2002-01-10,10067.86,10092.5,10174.91,9956.67,10067.86,10092.5,10101.769531,10032.230469,10067.860352,199300000.0,10067.860352
23581,2002-01-11,9987.53,10069.52,10163.77,9938.12,9987.53,10069.519531,10098.379883,9985.25,9987.530273,197880000.0,9987.530273
23582,2002-01-14,9891.42,9985.38,10038.87,9831.98,9891.42,9985.379883,9985.379883,9889.269531,9891.419922,229950000.0,9891.419922
23583,2002-01-15,9924.15,9892.73,10038.94,9805.33,9924.15,9892.730469,9986.209961,9865.610352,9924.150391,239830000.0,9924.150391
23584,2002-01-16,9712.27,9916.54,9923.32,9661.0,9712.27,9916.540039,9916.540039,9711.099609,9712.269531,261920000.0,9712.269531
23585,2002-01-17,9850.04,9712.21,9910.11,9684.39,9850.04,9712.209961,9857.790039,9712.209961,9850.040039,243530000.0,9850.040039
23586,2002-01-18,9771.85,9830.94,9873.98,9673.11,9771.85,9830.94043,9830.94043,9738.429688,9771.849609,253830000.0,9771.849609
23587,2002-01-22,9713.8,9772.34,9905.26,9652.01,9713.8,9772.339844,9842.839844,9696.570313,9713.799805,222040000.0,9713.799805
23588,2002-01-23,9730.96,9710.96,9853.64,9588.49,9730.96,9710.959961,9773.370117,9680.509766,9730.959961,246200000.0,9730.959961
23589,2002-01-24,9796.07,9734.21,9926.71,9670.99,9796.07,9734.209961,9856.969727,9734.209961,9796.070313,251040000.0,9796.070313
23590,2002-01-25,9840.08,9793.23,9949.54,9697.47,9840.08,9793.230469,9897.849609,9755.110352,9840.080078,195230000.0,9840.080078
23591,2002-01-28,9865.75,9843.05,9959.44,9746.66,9865.75,9843.049805,9894.530273,9798.55957,9865.75,169030000.0,9865.75
23592,2002-01-29,9618.24,9865.54,9952.59,9576.65,9618.24,9865.540039,9908.160156,9616.650391,9618.240234,265460000.0,9618.240234
23593,2002-01-30,9762.86,9619.14,9821.81,9443.32,9762.86,9619.139648,9775.589844,9529.459961,9762.860352,322690000.0,9762.860352
23594,2002-01-31,9920.0,9763.2,9963.79,9701.76,9920.0,9763.200195,9922.490234,9763.200195,9920.0,271970000.0,9920.0
23595,2002-02-01,9907.26,9923.04,10022.82,9795.45,9907.26,9923.040039,9943.94043,9860.69043,9907.259766,228390000.0,9907.259766
23596,2002-02-04,9687.09,9905.46,9940.96,9648.55,9687.09,9905.459961,9905.459961,9677.540039,9687.089844,249680000.0,9687.089844
23597,2002-02-05,9685.43,9684.74,9842.77,9553.96,9685.43,9684.740234,9773.719727,9603.990234,9685.429688,273760000.0,9685.429688
23598,2002-02-06,9653.39,9682.04,9801.33,9558.18,9653.39,9682.040039,9733.099609,9608.209961,9653.389648,263670000.0,9653.389648
23599,2002-02-07,9625.44,9650.97,9799.67,9562.12,9625.44,9650.969727,9743.049805,9624.120117,9625.44043,228910000.0,9625.44043
23600,2002-02-08,9744.24,9627.65,9795.38,9503.52,9744.24,9627.650391,9745.55957,9580.320313,9744.240234,244750000.0,9744.240234
23601,2002-02-11,9884.78,9739.81,9933.07,9668.34,9884.78,9739.80957,9892.799805,9710.679688,9884.780273,189050000.0,9884.780273
23602,2002-02-12,9863.74,9880.35,9943.24,9766.18,9863.74,9880.349609,9906.019531,9811.639648,9863.740234,178160000.0,9863.740234
23603,2002-02-13,9989.67,9856.99,10056.24,9839.18,9989.67,9856.990234,9998.25,9856.990234,9989.669922,208240000.0,9989.669922
23604,2002-02-14,10001.99,9989.67,10092.29,9905.95,10001.99,9989.669922,10052.290039,9959.230469,10001.990234,224190000.0,10001.990234
23605,2002-02-15,9903.04,10000.83,10065.37,9843.4,9903.04,10000.830078,10007.459961,9893.769531,9903.040039,246600000.0,9903.040039
23606,2002-02-19,9745.14,9899.24,9923.39,9704.03,9745.14,9899.240234,9899.379883,9734.900391,9745.139648,226130000.0,9745.139648
23607,2002-02-20,9941.17,9742.37,9990.78,9674.91,9941.17,9742.370117,9956.049805,9734.209961,9941.169922,284530000.0,9941.169922
23608,2002-02-21,9834.68,9933.56,10072.98,9788.11,9834.68,9933.55957,10029.94043,9831.980469,9834.679688,277780000.0,9834.679688
23609,2002-02-22,9968.15,9834.89,10032.45,9726.67,9968.15,9834.889648,10002.540039,9796.139648,9968.150391,278200000.0,9968.150391
23610,2002-02-25,10145.71,9969.75,10204.04,9934.94,10145.71,9969.75,10172.620117,9966.360352,10145.709961,256580000.0,10145.709961
23611,2002-02-26,10115.26,10145.86,10241.89,9986.84,10115.26,10145.860352,10186.879883,10033.75,10115.259766,259700000.0,10115.259766
23612,2002-02-27,10127.58,10117.65,10315.72,10025.86,10127.58,10117.650391,10255.240234,10058.660156,10127.580078,263980000.0,10127.580078
23613,2002-02-28,10106.13,10130.28,10283.89,10055.34,10106.13,10130.280273,10238.700195,10104.879883,10106.129883,269590000.0,10106.129883
23614,2002-03-01,10368.86,10111.04,10397.09,10086.51,10368.86,10111.040039,10374.879883,10111.040039,10368.860352,261080000.0,10368.860352
23615,2002-03-04,10586.82,10368.1,10656.5,10313.01,10586.82,10368.099609,10600.099609,10366.780273,10586.820313,298820000.0,10586.820313
23616,2002-03-05,10433.41,10591.38,10639.96,10349.9,10433.41,10591.379883,10596.089844,10425.049805,10433.410156,288840000.0,10433.410156
23617,2002-03-06,10574.29,10431.96,10637.19,10393.84,10574.29,10431.959961,10601.509766,10425.799805,10574.290039,246850000.0,10574.290039
23618,2002-03-07,10525.37,10578.1,10663.82,10405.94,10525.37,10578.099609,10606.879883,10468.639648,10525.370117,258070000.0,10525.370117
23619,2002-03-08,10572.49,10531.67,10728.87,10480.33,10572.49,10531.669922,10663.830078,10531.669922,10572.490234,271140000.0,10572.490234
23620,2002-03-11,10611.24,10570.07,10679.68,10470.85,10611.24,10570.070313,10647.089844,10526.0,10611.240234,214210000.0,10611.240234
23621,2002-03-12,10632.35,10604.32,10682.72,10462.34,10632.35,10604.320313,10639.679688,10510.910156,10632.349609,218940000.0,10632.349609
23622,2002-03-13,10501.85,10620.17,10648.68,10427.67,10501.85,10620.169922,10620.169922,10474.169922,10501.849609,226430000.0,10501.849609
23623,2002-03-14,10517.14,10501.29,10615.74,10421.17,10517.14,10501.290039,10551.110352,10474.719727,10517.139648,185250000.0,10517.139648
23624,2002-03-15,10607.23,10516.45,10663.69,10452.1,10607.23,10516.450195,10607.230469,10511.469727,10607.230469,330430000.0,10607.230469
23625,2002-03-18,10577.75,10608.54,10707.01,10488.84,10577.75,10608.540039,10661.05957,10525.030273,10577.75,182800000.0,10577.75
23626,2002-03-19,10635.25,10578.38,10722.78,10530.63,10635.25,10578.379883,10673.099609,10577.480469,10635.25,189720000.0,10635.25
23627,2002-03-20,10501.57,10626.85,10634.84,10455.56,10501.57,10626.849609,10626.980469,10496.040039,10501.570313,209070000.0,10501.570313
23628,2002-03-21,10479.84,10501.99,10577.82,10326.99,10479.84,10501.990234,10505.719727,10354.740234,10479.839844,227260000.0,10479.839844
23629,2002-03-22,10427.67,10477.7,10537.62,10324.23,10427.67,10477.700195,10491.19043,10386.360352,10427.669922,188650000.0,10427.669922
23630,2002-03-25,10281.67,10428.43,10497.76,10255.45,10281.67,10428.429688,10449.259766,10280.769531,10281.669922,218840000.0,10281.669922
23631,2002-03-26,10353.36,10280.51,10475.0,10233.65,10353.36,10280.509766,10432.860352,10276.759766,10353.360352,202990000.0,10353.360352
23632,2002-03-27,10426.91,10351.28,10490.15,10300.29,10426.91,10351.280273,10453.900391,10337.860352,10426.910156,190880000.0,10426.910156
23633,2002-03-28,10403.94,10429.68,10537.48,10341.59,10403.94,10429.679688,10502.610352,10403.730469,10403.94043,179480000.0,10403.94043
23634,2002-04-01,10362.7,10402.07,10434.52,10226.59,10362.7,10402.070313,10402.070313,10263.679688,10362.700195,173820000.0,10362.700195
23635,2002-04-02,10313.71,10352.46,10394.92,10204.66,10313.71,10352.459961,10352.459961,10264.860352,10313.709961,191170000.0,10313.709961
23636,2002-04-03,10198.29,10311.81,10377.09,10116.02,10198.29,10311.80957,10339.860352,10139.480469,10198.290039,217770000.0,10198.290039
23637,2002-04-04,10235.17,10199.54,10301.53,10118.1,10235.17,10199.540039,10261.879883,10157.259766,10235.169922,214030000.0,10235.169922
23638,2002-04-05,10271.64,10235.8,10403.66,10169.79,10271.64,10235.799805,10335.299805,10217.389648,10271.639648,181160000.0,10271.639648
23639,2002-04-08,10249.08,10258.91,10300.7,10049.94,10249.08,10258.910156,10258.910156,10120.870117,10249.080078,220420000.0,10249.080078
23640,2002-04-09,10208.67,10249.84,10362.84,10156.78,10208.67,10249.839844,10304.990234,10201.129883,10208.669922,239080000.0,10208.669922
23641,2002-04-10,10381.73,10210.4,10437.29,10175.18,10381.73,10210.400391,10394.669922,10210.400391,10381.730469,267700000.0,10381.730469
23642,2002-04-11,10176.08,10378.89,10425.87,10120.12,10176.08,10378.889648,10378.889648,10154.280273,10176.080078,309050000.0,10176.080078
23643,2002-04-12,10190.82,10178.57,10312.26,10084.12,10190.82,10178.570313,10237.94043,10138.650391,10190.820313,231400000.0,10190.820313
23644,2002-04-15,10093.67,10189.57,10261.05,10037.9,10093.67,10189.570313,10225.759766,10070.490234,10093.669922,231610000.0,10093.669922
23645,2002-04-16,10301.32,10100.38,10379.93,10131.8,10301.32,10100.379883,10308.169922,10100.110352,10301.320313,253910000.0,10301.320313
23646,2002-04-17,10220.78,10299.66,10379.24,10137.47,10220.78,10299.660156,10326.44043,10188.259766,10220.780273,254320000.0,10220.780273
23647,2002-04-18,10205.28,10219.47,10334.67,10032.09,10205.28,10219.469727,10258.839844,10057.0,10205.280273,266470000.0,10205.280273
23648,2002-04-19,10257.11,10212.69,10338.83,10151.52,10257.11,10212.69043,10270.879883,10212.69043,10257.110352,249560000.0,10257.110352
23649,2002-04-22,10136.43,10256.0,10299.39,10056.45,10136.43,10256.0,10256.0,10109.240234,10136.429688,207120000.0,10136.429688
23650,2002-04-23,10089.24,10137.2,10243.06,10003.84,10089.24,10137.200195,10177.129883,10069.459961,10089.240234,238640000.0,10089.240234
23651,2002-04-24,10030.43,10090.07,10209.64,9984.0,10030.43,10090.070313,10163.419922,10027.660156,10030.429688,219790000.0,10030.429688
23652,2002-04-25,10035.06,10028.7,10103.64,9864.09,10035.06,10028.700195,10039.55957,9926.570313,10035.05957,248480000.0,10035.05957
23653,2002-04-26,9910.72,10037.42,10127.85,9875.43,9910.72,10037.419922,10082.669922,9910.719727,9910.719727,213180000.0,9910.719727
23654,2002-04-29,9819.87,9910.52,10012.09,9767.15,9819.87,9910.519531,9937.089844,9811.570313,9819.870117,211930000.0,9819.870117
23655,2002-04-30,9946.22,9818.9,10063.64,9775.1,9946.22,9818.900391,10006.280273,9818.900391,9946.219727,271250000.0,9946.219727
23656,2002-05-01,10059.63,9944.9,10121.21,9778.42,10059.63,9944.900391,10086.610352,9830.669922,10059.629883,262390000.0,10059.629883
23657,2002-05-02,10091.87,10057.62,10182.86,9970.92,10091.87,10057.620117,10117.540039,10040.120117,10091.870117,221770000.0,10091.870117
23658,2002-05-03,10006.63,10091.73,10130.97,9891.49,10006.63,10091.730469,10092.080078,9943.709961,10006.629883,227940000.0,10006.629883
23659,2002-05-06,9808.04,10005.8,10081.91,9780.29,9808.04,10005.799805,10023.860352,9807.69043,9808.040039,213910000.0,9808.040039
23660,2002-05-07,9836.55,9810.53,9985.31,9749.85,9836.55,9810.530273,9919.030273,9810.530273,9836.549805,270090000.0,9836.549805
23661,2002-05-08,10141.83,9847.96,10203.76,9914.67,10141.83,9847.959961,10148.94043,9847.959961,10141.830078,281990000.0,10141.830078
23662,2002-05-09,10037.42,10137.96,10185.08,9966.63,10037.42,10137.959961,10144.740234,10016.730469,10037.419922,215340000.0,10037.419922
23663,2002-05-10,9939.92,10040.25,10115.19,9891.07,9939.92,10040.25,10062.049805,9922.349609,9939.919922,212260000.0,9939.919922
23664,2002-05-13,10109.66,10040.25,10148.68,9892.8,10109.66,9938.820313,10110.969727,9920.200195,10109.660156,201420000.0,10109.660156
23665,2002-05-14,10298.14,10119.34,10346.58,10162.31,10298.14,10119.339844,10304.44043,10119.339844,10298.139648,254830000.0,10298.139648
23666,2002-05-15,10243.68,10288.56,10382.97,10152.97,10243.68,10288.55957,10349.070313,10223.69043,10243.679688,254000000.0,10243.679688
23667,2002-05-16,10289.21,10242.11,10374.05,10168.82,10289.21,10242.110352,10318.830078,10230.679688,10289.209961,198100000.0,10289.209961
23668,2002-05-17,10353.08,10291.05,10400.62,10209.5,10353.08,10291.049805,10353.429688,10256.719727,10353.080078,228190000.0,10353.080078
23669,2002-05-20,10229.5,10348.93,10357.44,10164.39,10229.5,10348.929688,10348.929688,10211.719727,10229.5,167470000.0,10229.5
23670,2002-05-21,10105.71,10229.08,10322.15,10060.46,10105.71,10229.080078,10292.950195,10086.549805,10105.709961,208290000.0,10105.709961
23671,2002-05-22,10157.88,10098.58,10200.78,10004.41,10157.88,10098.580078,10157.879883,10063.5,10157.879883,198520000.0,10157.879883
23672,2002-05-23,10216.08,10158.3,10268.87,10044.2,10216.08,10158.299805,10216.080078,10086.959961,10216.080078,203610000.0,10216.080078
23673,2002-05-24,10104.26,10211.92,10255.93,10054.58,10104.26,10211.919922,10217.669922,10084.75,10104.259766,143810000.0,10104.259766
23674,2002-05-28,9981.58,10106.54,10144.53,9917.64,9981.58,10106.540039,10118.509766,9961.860352,9981.580078,183870000.0,9981.580078
23675,2002-05-29,9923.04,9976.94,10056.31,9860.42,9923.04,9976.94043,9988.5,9922.969727,9923.040039,198060000.0,9923.040039
23676,2002-05-30,9911.69,9915.01,9995.76,9769.64,9911.69,9915.009766,9943.519531,9802.230469,9911.69043,233250000.0,9911.69043
23677,2002-05-31,9925.25,9915.15,10074.16,9865.12,9925.25,9915.150391,10042.259766,9915.009766,9925.25,221700000.0,9925.25
23678,2002-06-03,9709.79,9923.94,10016.05,9685.49,9709.79,9923.94043,9986.490234,9704.179688,9709.790039,221400000.0,9709.790039
23679,2002-06-04,9687.84,9710.34,9798.74,9541.36,9687.84,9710.339844,9739.410156,9592.790039,9687.839844,263590000.0,9687.839844
23680,2002-06-05,9796.8,9688.53,9860.91,9636.82,9796.8,9688.530273,9800.889648,9688.320313,9796.799805,224800000.0,9796.799805
23681,2002-06-06,9624.64,9795.7,9820.41,9558.39,9624.64,9795.700195,9802.549805,9594.660156,9624.639648,269660000.0,9624.639648
23682,2002-06-07,9589.67,9592.38,9668.04,9416.33,9589.67,9592.379883,9636.469727,9472.540039,9589.669922,366490000.0,9589.669922
23683,2002-06-10,9645.4,9587.38,9744.33,9505.93,9645.4,9587.379883,9718.089844,9562.540039,9645.400391,226060000.0,9645.400391
23684,2002-06-11,9517.26,9647.62,9794.17,9487.91,9517.26,9647.620117,9758.799805,9508.69043,9517.259766,252640000.0,9517.259766
23685,2002-06-12,9617.71,9515.12,9682.37,9380.82,9617.71,9515.120117,9624.769531,9449.980469,9617.709961,332400000.0,9617.709961
23686,2002-06-13,9502.8,9612.87,9671.64,9454.41,9502.8,9612.870117,9625.400391,9491.860352,9502.799805,227630000.0,9502.799805
23687,2002-06-14,9474.21,9498.92,9538.93,9229.63,9474.21,9498.919922,9498.919922,9260.990234,9474.209961,286920000.0,9474.209961
23688,2002-06-17,9687.42,9476.5,9741.77,9462.3,9687.42,9476.5,9687.769531,9476.5,9687.419922,247560000.0,9687.419922
23689,2002-06-18,9706.12,9684.52,9775.83,9588.29,9706.12,9684.519531,9721.75,9636.959961,9706.120117,212730000.0,9706.120117
23690,2002-06-19,9561.57,9702.0,9760.18,9514.29,9561.57,9702.0,9733.389648,9542.740234,9561.570313,248010000.0,9561.570313
23691,2002-06-20,9431.77,9561.64,9628.03,9390.16,9431.77,9561.639648,9573.889648,9425.879883,9431.769531,277030000.0,9431.769531
23692,2002-06-21,9253.79,9430.66,9456.76,9186.71,9253.79,9430.660156,9430.660156,9220.629883,9253.790039,416400000.0,9253.790039
23693,2002-06-24,9281.82,9252.47,9417.23,9046.04,9281.82,9252.469727,9369.950195,9083.55957,9281.820313,341190000.0,9281.820313
23694,2002-06-25,9126.82,9285.56,9457.38,9089.16,9126.82,9285.55957,9413.080078,9111.25,9126.820313,294930000.0,9126.820313
23695,2002-06-26,9120.11,9108.22,9207.06,8831.92,9120.11,9108.219727,9160.80957,8926.570313,9120.110352,407350000.0,9120.110352
23696,2002-06-27,9269.92,9122.12,9342.33,8992.32,9269.92,9122.120117,9269.919922,9034.959961,9269.919922,335340000.0,9269.919922
23697,2002-06-28,9243.26,9270.33,9243.26,9243.26,9243.26,9270.330078,9362.820313,9237.730469,9243.259766,331590000.0,9243.259766
23698,2002-07-01,9109.79,9239.25,9381.37,9059.6,9109.79,9239.25,9327.44043,9106.889648,9109.790039,258620000.0,9109.790039
23699,2002-07-02,9007.75,9239.25,9185.87,8918.1,9007.75,9104.950195,9135.820313,8960.540039,9007.75,313900000.0,9007.75
23700,2002-07-03,9054.97,9006.37,9135.89,8833.16,9054.97,9006.370117,9070.889648,8897.540039,9054.969727,272750000.0,9054.969727
23701,2002-07-05,9379.5,9061.54,9399.58,9116.92,9379.5,9061.540039,9379.849609,9061.540039,9379.5,143040000.0,9379.5
23702,2002-07-08,9274.9,9375.7,9433.08,9184.91,9274.9,9375.700195,9410.379883,9240.360352,9274.900391,244270000.0,9274.900391
23703,2002-07-09,9096.09,9273.38,9357.35,9065.9,9096.09,9273.379883,9318.099609,9081.959961,9096.089844,255570000.0,9096.089844
23704,2002-07-10,8813.5,9098.16,9188.71,8772.94,8813.5,9098.160156,9134.230469,8811.700195,8813.5,383600000.0,8813.5
23705,2002-07-11,8801.53,8812.12,8854.9,8605.34,8801.53,8812.120117,8854.900391,8605.339844,8801.530273,413260000.0,8801.530273
23706,2002-07-12,8684.53,8805.33,8903.0,8555.15,8684.53,8805.330078,8849.219727,8599.660156,8684.530273,339060000.0,8684.530273
23707,2002-07-15,8639.19,8681.28,8720.12,8217.67,8639.19,8681.280273,8681.900391,8244.870117,8639.19043,379100000.0,8639.19043
23708,2002-07-16,8473.11,8635.31,8697.69,8346.29,8473.11,8635.30957,8635.660156,8406.450195,8473.110352,364500000.0,8473.110352
23709,2002-07-17,8542.48,8476.21,8765.39,8401.12,8542.48,8476.209961,8723.370117,8452.759766,8542.480469,377580000.0,8542.480469
23710,2002-07-18,8409.49,8540.47,8683.84,8350.72,8409.49,8540.469727,8621.950195,8404.429688,8409.490234,276320000.0,8409.490234
23711,2002-07-19,8019.26,8406.1,8356.74,7940.83,8019.26,8406.099609,8406.099609,7966.720215,8019.259765999999,379120000.0,8019.259765999999
23712,2002-07-22,7784.58,8015.04,8173.08,7668.35,7784.58,8015.040039,8103.859863,7717.290039,7784.580078,477860000.0,7784.580078
23713,2002-07-23,7702.34,7785.55,8007.91,7590.75,7702.34,7785.549805,7894.410156,7682.890137,7702.339844,528730000.0,7702.339844
23714,2002-07-24,8191.29,7698.46,8243.07,7489.54,8191.29,7698.459961,8202.019531,7532.660156,8191.290039,568650000.0,8191.290039
23715,2002-07-25,8186.31,8185.89,8390.53,7893.34,8186.31,8185.890137,8309.389648,7945.950195,8186.310059,442460000.0,8186.310059
23716,2002-07-26,8264.39,8192.61,8350.1,8039.89,8264.39,8192.610352,8267.719727,8114.589844,8264.389648,306600000.0,8264.389648
23717,2002-07-29,8711.88,8267.99,8749.12,8357.37,8711.88,8267.990234,8711.879883,8267.990234,8711.879883,328750000.0,8711.879883
23718,2002-07-30,8680.03,8707.03,8806.86,8484.05,8680.03,8707.030273,8762.139648,8540.120117,8680.030273,332810000.0,8680.030273
23719,2002-07-31,8736.59,8678.65,8793.36,8463.21,8736.59,8678.650391,8736.730469,8537.099609,8736.589844,328050000.0,8736.589844
23720,2002-08-01,8506.62,8732.58,8758.4,8430.68,8506.62,8732.580078,8734.30957,8479.900391,8506.620117,306600000.0,8506.620117
23721,2002-08-02,8313.13,8504.96,8508.77,8203.82,8313.13,8504.959961,8508.769531,8203.820313,8313.129883,298050000.0,8313.129883
23722,2002-08-05,8043.63,8312.92,8312.92,8030.82,8043.63,8312.919922,8312.919922,8030.819823999999,8043.629883,281930000.0,8043.629883
23723,2002-08-06,8274.09,8049.93,8472.28,8130.72,8274.09,8049.930176000001,8418.150391,8049.930176000001,8274.089844,303670000.0,8274.089844
23724,2002-08-07,8456.15,8282.25,8520.95,8171.7,8456.15,8282.25,8460.169922,8214.620117,8456.150391,282860000.0,8456.150391
23725,2002-08-08,8712.02,8456.29,8755.7,8364.29,8712.02,8456.290039,8717.419922,8430.330078,8712.019531,308760000.0,8712.019531
23726,2002-08-09,8745.45,8707.24,8824.92,8538.46,8745.45,8707.240234,8796.679688,8575.980469,8745.450195,240400000.0,8745.450195
23727,2002-08-12,8688.89,8741.92,8735.14,8528.15,8688.89,8741.919922,8742.05957,8582.009766,8688.889648,194200000.0,8688.889648
23728,2002-08-13,8482.39,8683.15,8801.87,8445.91,8482.39,8683.150391,8745.519531,8473.320313,8482.389648,263650000.0,8482.389648
23729,2002-08-14,8743.31,8479.14,8778.89,8295.34,8743.31,8479.139648,8748.290039,8353.070313,8743.30957,308960000.0,8743.30957
23730,2002-08-15,8818.14,8745.04,8914.37,8620.98,8818.14,8745.040039,8854.209961,8687.919922,8818.139648,285810000.0,8818.139648
23731,2002-08-16,8778.06,8813.07,8899.41,8644.59,8778.06,8813.070313,8837.519531,8709.389648,8778.05957,250960000.0,8778.05957
23732,2002-08-19,8990.79,8777.09,9037.38,8720.81,8990.79,8777.089844,8994.120117,8753.519531,8990.790039,250510000.0,8990.790039
23733,2002-08-20,8872.07,8986.5,8989.69,8789.13,8872.07,8986.5,8986.5,8822.019531,8872.070313,250310000.0,8872.070313
23734,2002-08-21,8957.23,8866.14,9033.52,8768.51,8957.23,8866.139648,8974.360352,8798.889648,8957.230469,280710000.0,8957.230469
23735,2002-08-22,9053.64,8961.18,9129.1,8860.34,9053.64,8961.179688,9077.009766,8926.919922,9053.639648,236710000.0,9053.639648
23736,2002-08-23,8872.96,9051.49,9040.67,8806.38,8872.96,9051.490234,9051.490234,8829.959961,8872.959961,208070000.0,8872.959961
23737,2002-08-26,8919.01,8873.93,8981.23,8723.43,8919.01,8873.929688,8949.530273,8756.019531,8919.009766,187120000.0,8919.009766
23738,2002-08-27,8824.41,8917.49,9040.04,8747.77,8824.41,8917.490234,9017.019531,8782.030273,8824.410156,231250000.0,8824.410156
23739,2002-08-28,8694.09,8823.93,8832.18,8610.79,8694.09,8823.929688,8823.990234,8646.19043,8694.089844,219470000.0,8694.089844
23740,2002-08-29,8670.99,8690.69,8769.34,8514.1,8670.99,8690.69043,8742.009766,8558.019531,8670.990234,224250000.0,8670.990234
23741,2002-08-30,8663.5,8669.26,8811.79,8572.85,8663.5,8669.259766,8783.349609,8605.870117,8663.5,177100000.0,8663.5
23742,2002-09-03,8308.05,8659.27,8577.22,8282.87,8308.05,8659.269531,8659.269531,8304.299805,8308.049805,267290000.0,8308.049805
23743,2002-09-04,8425.12,8308.53,8495.03,8216.98,8425.12,8308.530273,8452.589844,8280.400391,8425.120117,273410000.0,8425.120117
23744,2002-09-05,8283.7,8420.2,8415.13,8173.56,8283.7,8420.200195,8420.200195,8217.049805,8283.700195,285590000.0,8283.700195
23745,2002-09-06,8427.2,8296.46,8526.8,8318.1,8427.2,8296.459961,8474.709961,8296.459961,8427.200195,253650000.0,8427.200195
23746,2002-09-09,8519.38,8425.88,8584.3,8288.28,8519.38,8425.879883,8558.009766,8315.469727,8519.379883,230080000.0,8519.379883
23747,2002-09-10,8602.61,8520.14,8660.94,8447.73,8602.61,8520.139648,8602.610352,8502.320313,8602.610352,220350000.0,8602.610352
23748,2002-09-11,8581.17,8604.27,8767.82,8545.11,8581.17,8604.269531,8726.900391,8570.219727,8581.169922,185470000.0,8581.169922
23749,2002-09-12,8379.41,8574.94,8553.85,8334.82,8379.41,8574.94043,8574.94043,8359.089844,8379.410156,222760000.0,8379.410156
23750,2002-09-13,8312.69,8377.68,8414.79,8175.85,8312.69,8377.679688,8378.44043,8247.839844,8312.69043,248270000.0,8312.69043
23751,2002-09-16,8380.18,8311.79,8435.04,8214.27,8380.18,8311.790039,8389.259766,8257.69043,8380.179688,189900000.0,8380.179688
23752,2002-09-17,8207.55,8386.35,8508.61,8169.89,8207.55,8386.349609,8482.339844,8192.009766,8207.549805,260470000.0,8207.549805
23753,2002-09-18,8172.45,8203.07,8283.49,8013.41,8172.45,8203.070313,8253.320313,8051.910156,8172.450195,289370000.0,8172.450195
23754,2002-09-19,7942.39,8170.65,8155.6,7904.87,7942.39,8170.649901999999,8170.649901999999,7939.830078,7942.390137,276320000.0,7942.390137
23755,2002-09-20,7986.02,7945.93,8081.04,7868.6,7986.02,7945.930176000001,8017.370117,7922.069823999999,7986.02002,431280000.0,7986.02002
23756,2002-09-23,7872.15,7984.77,7971.87,7738.07,7872.15,7984.77002,7984.77002,7788.419922,7872.149901999999,268190000.0,7872.149901999999
23757,2002-09-24,7683.13,7871.23,7893.36,7606.77,7683.13,7871.22998,7871.22998,7666.0,7683.129883,336190000.0,7683.129883
23758,2002-09-25,7841.82,7687.16,7939.9,7641.87,7841.82,7687.160156,7891.279785,7665.660156,7841.819823999999,328040000.0,7841.819823999999
23759,2002-09-26,7997.12,7844.62,8086.86,7800.97,7997.12,7844.620117,8012.419922,7844.620117,7997.120117,334600000.0,7997.120117
23760,2002-09-27,7701.45,7996.01,7991.08,7664.89,7701.45,7996.009765999999,7996.009765999999,7694.720215,7701.450195,327120000.0,7701.450195
23761,2002-09-30,7591.93,7698.81,7729.54,7422.26,7591.93,7698.810059,7698.810059,7460.779785,7591.930176000001,373450000.0,7591.930176000001
23762,2002-10-01,7938.79,7593.04,7964.24,7558.36,7938.79,7593.040039,7940.589844,7593.040039,7938.790039,339910000.0,7938.790039
23763,2002-10-02,7755.61,7936.57,7996.77,7696.66,7755.61,7936.569823999999,7969.370117,7742.02002,7755.609863,322970000.0,7755.609863
23764,2002-10-03,7717.19,7753.46,7943.64,7638.47,7717.19,7753.459961,7913.470215,7693.330078,7717.189941,316980000.0,7717.189941
